Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2074IEXPIR;24;AC;NAD;C080.3036.01;OUI;;Designation;Art. 150-0 D Bis - Désignation de la société dont les titres ont été reçus lors de l'échange si vous demandez la prorogation du report d'imposition suite à cet échange - Dénomination;;345BAE;
2074IEXPIR;24;AC;NAD;C080.3036.02;OUI;;DesignationSuite1;Art. 150-0 D Bis - Désignation de la société dont les titres ont été reçus lors de l'échange si vous demandez la prorogation du report d'imposition suite à cet échange - Dénomination suite;;345BAF;
2074IEXPIR;24;AD;DTM;C507.2380.01;OUI;102;Valeur;Art. 150-0 D Bis - Date de l'opération de réinvestissement;Format attendu : yyyyMMdd;345BAG;
2074IEXPIR;24;AE;QTY;C186.6060.01;OUI;;Valeur;Art. 150-0 D Bis - Nombre total de titres reçus en contrepartie du/des réinvestissement(s);;345BAH;
2074IEXPIR;24;AF;DTM;C507.2380.01;OUI;102;Valeur;Art. 150-0 D Bis - Date de l'événement entraînant l'expiration du report d'imposition;Format attendu : yyyyMMdd;345BAI;
2074IEXPIR;24;AG;RFF;C506.1154.01;OUI;;Valeur;Art. 150-0 D Bis - Nature de l'événement entraînant l'expiration du report d'imposition;;345BAJ;
2074IEXPIR;24;AH;MOA;C516.5004.01;OUI;;Valeur;Art. 150-0 D Bis - Montant de la plus-value brute en report avant l'événement;;345BAK;
2074IEXPIR;24;AI;QTY;C186.6060.01;OUI;;Valeur;Art. 150-0 D Bis - Nombre de titres concernés par l'événement;;345BAL;
2074IEXPIR;24;AJ;QTY;C186.6060.01;OUI;;Valeur;Art. 150-0 D Bis - Nombre de titres détenus avant l'événement;;345BAM;
2074IEXPIR;24;AK;MOA;C516.5004.01;OUI;;Valeur;Art. 150-0 D Bis - Montant de la plus-value concernée par l'événement = [2074IEXPIR, 345BAK-AH/MOA] x [2074IEXPIR, 345BAL-AI/MOA] / [2074IEXPIR, 345BAM-AJ-MOA];;345BAN;
2074IEXPIR;24;AL;CCI;C889.7111.01;OUI;TBX;Valeur;En cas d'échange, cochez la case si vous demandez expressément la prorogation du report d'imposition de cette plus-value - Case à cocher;;345BAO;
2074IEXPIR;24;AM;MOA;C516.5004.01;OUI;;Valeur;Plus-value restant en report : (ligne 508 - ligne 513 ou montants de la ligne 508 si ligne 512 cochée = [2074IEXPIR, 345BAK-AH/MOA] - [2074IEXPIR, 345BCL-BX/MOA] ou = [2074IEXPIR, 345BAK-AH/MOA] si [2074IEXPIR, 345BAO-AL/CCI] cochée.;;345BAP;
2074IEXPIR;24;AN;NAD;0000.3164.01;OUI;;AdresseVille;PV Calcul par PI - Adresse de la personne interposée - Ville;;345BAW;
2074IEXPIR;24;AN;NAD;0000.3251.01;OUI;;AdresseCodePostal;PV Calcul par PI - Adresse de la personne interposée - Code postal;5 alphanumérique fixe;345BAV;
2074IEXPIR;24;AN;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;PV Calcul par PI - Adresse de la personne interposée - N°, [0..9/A..Z] Voie;35 alphanumérique dont position 1 à 4 : numérique position 5 : [0..9/A..Z];345BAS;
2074IEXPIR;24;AN;NAD;C059.3042.02;OUI;;AdresseComplement;PV Calcul par PI - Adresse de la personne interposée - Complément;;345BAT;
2074IEXPIR;24;AN;NAD;C059.3042.03;OUI;;AdresseHameau;PV Calcul par PI - Adresse de la personne interposée - Lieu dit, Hameau;;345BAU;
2074IEXPIR;24;AN;NAD;C080.3036.01;OUI;;Designation;PV Calcul par PI - Nom de la personne interposée - Nom ou Dénomination;;345BAQ;
2074IEXPIR;24;AN;NAD;C080.3036.02;OUI;;DesignationSuite1;PV Calcul par PI - Nom de la personne interposée - Prénom ou Dénomination suite;;345BAR;
2074IEXPIR;24;AO;MOA;C516.5004.01;OUI;;Valeur;PV Calcul par PI - Plus-value calculée;;345BAX;
2074IEXPIR;24;AP;NAD;C080.3036.01;OUI;;Designation;Réinvest. Soc. Cotée - Désignation de la société bénéficiaire du réinvestissement dont les titres font l'objet d'un événement - Dénomination;;345BAY;
2074IEXPIR;24;AP;NAD;C080.3036.02;OUI;;DesignationSuite1;Réinvest. Soc. Cotée - Désignation de la société bénéficiaire du réinvestissement dont les titres font l'objet d'un événement - Dénomination suite;;345BAZ;
2074IEXPIR;24;AQ;NAD;C080.3036.01;OUI;;Designation;Réinvest. Soc. Cotée - Désignation de la société bénéficiaire du réinvestissement lorsque la prorogation du report d'imposition est demandée - Dénomination;;345BBA;
2074IEXPIR;24;AQ;NAD;C080.3036.02;OUI;;DesignationSuite1;Réinvest. Soc. Cotée - Désignation de la société bénéficiaire du réinvestissement lorsque la prorogation du report d'imposition est demandée - Dénomination suite;;345BBB;
2074IEXPIR;24;AR;DTM;C507.2380.01;OUI;102;Valeur;Réinvest. Soc. Cotée - Date de la cession ayant donné lieu au report;Format attendu : yyyyMMdd;345BBC;
2074IEXPIR;24;AS;DTM;C507.2380.01;OUI;102;Valeur;Réinvest. Soc. Cotée - Date de l'opération entraînant l'expiration du report d'imposition ou sa prorogation;Format attendu : yyyyMMdd;345BBD;
2074IEXPIR;24;AT;MOA;C516.5004.01;OUI;;Valeur;Réinvest. Soc. Cotée - Montant de la plus-value en report avant l'opération;;345BBE;
2074IEXPIR;24;AU;QTY;C186.6060.01;OUI;;Valeur;Réinvest. Soc. Cotée - Nombre de titres détenus avant l'opération;;345BBF;
2074IEXPIR;24;AV;QTY;C186.6060.01;OUI;;Valeur;Réinvest. Soc. Cotée - Nombre de titres concernés par l'opération;;345BBG;
2074IEXPIR;24;AW;MOA;C516.5004.01;OUI;;Valeur;Réinvest. Soc. Cotée - Montant de la plus-value antérieure dont la prorogation du report d'imposition est demandée (si nouveau réinvestissement);;345BBH;
2074IEXPIR;24;AX;MOA;C516.5004.01;OUI;;Valeur;Réinvest. Soc. Cotée - Montant de la plus-value en report immédiatement imposable;;345BBI;
2074IEXPIR;24;AY;NAD;C080.3036.01;OUI;;Designation;Echange - Désignation de la société ou du FCP dont les titres ont été échangés - Dénomination;;345BBJ;
2074IEXPIR;24;AY;NAD;C080.3036.02;OUI;;DesignationSuite1;Echange - Désignation de la société ou du FCP dont les titres ont été échangés - Dénomination suite;;345BBK;
2074IEXPIR;24;AZ;NAD;C080.3036.01;OUI;;Designation;Echange - Désignation de la société ou de la SICAV dont les titres ont été reçus lors de l'échange - Dénomination;;345BBL;
2074IEXPIR;24;AZ;NAD;C080.3036.02;OUI;;DesignationSuite1;Echange - Désignation de la société ou de la SICAV dont les titres ont été reçus lors de l'échange - Dénomination suite;;345BBM;
2074IEXPIR;24;BA;DTM;C507.2380.01;OUI;102;Valeur;Echange - Date de l'échange initial;Format attendu : yyyyMMdd;345BBN;
2074IEXPIR;24;BB;RFF;C506.1154.01;OUI;;Valeur;Echange - Nature de l'opération initiale;;345BBO;
2074IEXPIR;24;BC;DTM;C507.2380.01;OUI;102;Valeur;Echange - Date de l'opération mettant fin au report;Format attendu : yyyyMMdd;345BBP;
2074IEXPIR;24;BD;MOA;C516.5004.01;OUI;;Valeur;Echange - Montant de la plus-value en report avant l'opération;;345BBQ;
2074IEXPIR;24;BE;QTY;C186.6060.01;OUI;;Valeur;Echange - Nombre de titres reçus lors de l'échange détenus avant l'opération;;345BBR;
2074IEXPIR;24;BF;QTY;C186.6060.01;OUI;;Valeur;Echange - Nombre de titres reçus lors de l'échange cédés;;345BBS;
2074IEXPIR;24;BG;MOA;C516.5004.01;OUI;;Valeur;Echange - Plus-value imposable = [2074IEXPIR, 345BBQ-BD/MOA] x [2074IEXPIR, 345BBR-BE/QTY] / [2074IEXPIR, 345BBS-BF/QTY];;345BBT;
2074IEXPIR;24;BH;MOA;C516.5004.01;OUI;;Valeur;Echange - Plus-value restant en report = montant de la plus-value en report avant l'opération - plus-value imposable;;345BBU;
2074IEXPIR;24;BI;NAD;C080.3036.01;OUI;;Designation;Art. 150-0 B Ter - Désignation des valeurs mobilières, titres ou droits ayant été apportés à l'origine - Dénomination;;345BBV;
2074IEXPIR;24;BI;NAD;C080.3036.02;OUI;;DesignationSuite1;Art. 150-0 B Ter - Désignation des valeurs mobilières, titres ou droits ayant été apportés à l'origine - Dénomination suite;;345BBW;
2074IEXPIR;24;BJ;NAD;C080.3036.01;OUI;;Designation;Art. 150-0 B Ter - Désignation des titres reçus en contrepartie de l'apport et qui font l'objet de l'événement - Dénomination;;345BBX;
2074IEXPIR;24;BJ;NAD;C080.3036.02;OUI;;DesignationSuite1;Art. 150-0 B Ter - Désignation des titres reçus en contrepartie de l'apport et qui font l'objet de l'événement - Dénomination suite;;345BBY;
2074IEXPIR;24;BK;DTM;C507.2380.01;OUI;102;Valeur;Art. 150-0 B Ter - Date de l'apport initial;Format attendu : yyyyMMdd;345BBZ;
2074IEXPIR;24;BL;DTM;C507.2380.01;OUI;102;Valeur;Art. 150-0 B Ter - Date de l'opération mettant fin au report d'imposition;Format attendu : yyyyMMdd;345BCA;
2074IEXPIR;24;BM;RFF;C506.1154.01;OUI;;Valeur;Art. 150-0 B Ter - Nature de l'opération mettant fin au report d'imposition;;345BCB;
2074IEXPIR;24;BN;MOA;C516.5004.01;OUI;;Valeur;Art. 150-0 B Ter - Montant de la plus-value en report avant l'opération;;345BCC;
2074IEXPIR;24;BQ;QTY;C186.6060.01;OUI;;Valeur;Art. 150-0 B Ter - Nombre de titres reçus en contrepartie de l'apport détenus avant l'opération;;345BCF;
2074IEXPIR;24;BR;QTY;C186.6060.01;OUI;;Valeur;Art. 150-0 B Ter - Nombre de titres reçus en contrepartie de l'apport concernés par l'opération;;345BCG;
2074IEXPIR;24;BS;MOA;C516.5004.01;OUI;;Valeur;Art. 150-0 B Ter - Plus-value imposable réalisée en 2012 : ligne 586 x 588/587 = [2074IEXPIR, 345-BCC-BN/MOA] x [2074IEXPIR, 345BCG-BR/MOA] / [2074IEXPIR, 345BCF-BQ/MOA];;345BCH;
2074IEXPIR;24;BT;CCI;C889.7111.01;OUI;TBX;Valeur;Art 150-0 B ter - Plus-values pour lesquels vous demandez à bénéficier de la taxation sur option à 19%, cochez la case;;345BFA;
2074IEXPIR;24;BW;MOA;C516.5004.01;OUI;;Valeur;Plus-values restant en report : lignes 586-589 = [2074IEXPIR, 345-BCC-BN/MOA] - [2074IEXPIR, 345BCH-BS/MOA];;345BFS;
2074IEXPIR;24;BX;MOA;C516.5004.01;OUI;;Valeur;Plus-value restant en report devenue imposable (ligne 511 si ligne 512 non cochée) = [2074IEXPIR, 345BAN-AK/MOA] si [2074IEXPIR, 345BAO-AL/CCI] non cochée.;;345BCL;
2074IEXPIR;24;CA;MOA;C516.5004.01;OUI;;Valeur;Réinvest. Soc. Cotée - Plus-value restant en report = montant de la plus-value en report avant l'opération - montant de la plus-value en report immédiatement imposable (ligne 565 - ligne 569) = [2074IEXPIR, 345BBE-A/MOA] - [2074IEXPIR, 345BBI-AX/MOA];;345BDA;
2074IEXPIR;24;DA;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Montant de la plus-value en report avant l'opération - Plus-value 1;;345BFB;
2074IEXPIR;24;DC;QTY;C186.6060.01;OUI;;Valeur;Art 150-0 B ter - Nombre de titres reçus en contrepartie de l'apport détenus avant l'opération - Plus-value 1;;345BFD;
2074IEXPIR;24;DE;QTY;C186.6060.01;OUI;;Valeur;Art 150-0 B ter - Nombre de titre reçus en contrepartie de l'apport concernés par l'opération - Plus-value 1;;345BFF;
2074IEXPIR;24;DG;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Plus-value imposable au taux spécifique réalisée à compter du 1.1.2013 : lignes [593x(595/594)] (1) =[2074IEXPIR, 345BFB-DA/MOA]x([2074IEXPIR, 345BFF-DE/QTY] / [2074IEXPIR, 345BFD-DC/QTY];;345BFH;
2074IEXPIR;24;DI;PCD;C501.5482.01;OUI;;Valeur;Art 150-0 B ter - Taux d'imposition spécifique issu du barème applicable à la plus-value - Plus-value 1;;345BFJ;
2074IEXPIR;24;DJ;PCD;C501.5482.01;OUI;;Valeur;Art 150-0 B ter - Taux d'imposition spécifique issu du PFU (12,8%) applicable à la plus-value - Plus-value 1;;345BFK;
2074IEXPIR;24;DK;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Impôt sur le revenu au taux spécifique (barème) - Plus-value 1;;345BFL;
2074IEXPIR;24;DL;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Impôt sur le revenu au taux spécifique (PFU) - Plus-value 1;;345BFM;
2074IEXPIR;24;DM;PCD;C501.5482.01;OUI;;Valeur;Art 150-0 B ter - Taux d'imposition spécifique à la CEHR applicable à la plus-value - Plus-value 1;;345BFN;
2074IEXPIR;24;DO;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Contribution exceptionnelle sur les hauts revenus au taux spécifique - Plus-value 1;;345BFP;
2074IEXPIR;24;DQ;MOA;C516.5004.01;OUI;;Valeur;Art 150-0 B ter - Plus-value restant en report : lignes 593-596 =[2074IEXPIR, 345BFB-DA/MOA] - [2074IEXPIR, 345BFH-DG/MOA];;345BFR;
2074IRECAP;24;AD;MOA;C516.5004.01;NON;;Valeur;Total des compléments de prix à reporter ligne 931 et ligne 1302 de la 2074 = Som [2074I, 345ABJ-BF/MOA] A reporter [2074RECA, 475ADN-CN/MOA] et [2074RECA, 475AGL-CL/MOA];;345CAD;
2074IRECAP;24;AI;MOA;C516.5004.01;NON;;Valeur;Line 421 - Total à reporter ligne 1303 de la 2074 = SOMME[2074I, 345BAR-EH/MOA] A reporter [2074SITU,345AGM-CM/MOA];;345CAI;
2074IRECAP;24;AJ;MOA;C516.5004.01;NON;;Valeur;Total des plus-values en report devenues imposables à reporter ligne 932 de la 2074 = Som [2074IEXPIR, 345BCL-BX/MOA] si [2074IEXPIR, 345BAO-AL/CCI] non cochée. A reporter [2074RECA, 475ADO-AO/MOA];;345CAJ;
2074IRECAP;24;AK;MOA;C516.5004.01;NON;;Valeur;Total des plus-values calculées par des personnes interposées à reporter ligne 932 de la 2074 = Som [2074IEXPIR, 345BAX-AO/MOA] A reporter [2074RECA, 475ADO-AO/MOA];;345CAK;
2074IRECAP;24;AL;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables à reporter ligne 910 de la 2074 = Som [2074IEXPIR, 345-BBI-AX/MOA] A reporter [2074RECA, 475ADH-AH/MOA];;345CAL;
2074IRECAP;24;AM;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables à reporter ligne 910 de la 2074 = Som [2074IEXPIR, 345BBT-BG/MOA] A reporter [2074RECA, 475ADH-AH/MOA];;345CAM;
2074IRECAP;24;AN;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables à 19% à reporter ligne 927 de la 2074 = Som [2074IEXPIR, 345BCH-BS/MOA] si [2074IEXPIR, 345BFA-BT/CCI] cochée A reporter [2074RECA, 475BAA-DB/MOA];;345CAN;
2074IRECAP;24;AQ;MOA;C516.5004.01;NON;;Valeur;Total des plus-values exonérées = Som [2074I, 345CAO-BX/MOA] (à déduire du montant déclaré en 8UT de la 2042 soit report EDI [2042-7, 0208UT-KH/MOA]);;345CAQ;
2074IRECAP;24;AR;MOA;C516.5004.01;NON;;Valeur;Total des plus-values en report: report ligne 313 ou 320 si remplie = Som [2074I, 345AAU-AU/MOA] A reporter sur la 2042C ligne 3WH et sur la 2074 ligne 1301 A reporter [2042-3, 1103WH-LC/MOA] et [2074SITU, 475AGK-CK/MOA];;345CAR;
2074IRECAP;24;AS;MOA;C516.5004.01;NON;;Valeur;Art. 150-0 B Ter - Total des plus-values en report d'imposition transférées = Som [2074I, 345BAM-CK/MOA] Total à reporter sur la 2042C ligne 3WH et sur la 2074 ligne 1301 A reporter [2042-3, 1103WH-LC/MOA] et [2074SITU, 475AGK-CK/MOA];;345CAS;
2074IRECAP;24;BK;CCI;C889.7111.01;NON;TBX;Valeur;Art. 150-0 D Bis - Je demande expressément à bénéficier du report d'imposition pour le(s) complément(s) de prix reçu(s) en exécution d'une clause d'indexation afférent(s) à des titres ou droits cédés lorsque la plus-value a bénéficié du report d'imposition dans les conditions prévues à l'article 150-0 D bis du CGI;;345ABO;
2074IRECAP;24;BU;MOA;C516.5004.01;NON;;Valeur;Gains - Gains d'apport devenus imposables à reporter ligne 431 (à déduire du montant déclaré en 8UT de la 2042 soit report EDI [2042-7, 0208UT-KH/MOA]);;345ACK;
2074IRECAP;24;BV;MOA;C516.5004.01;NON;;Valeur;Expiration du report de vos plus-values réalisées entre le 01/04/2016 et le 31/03/2017 consécutif au versement du prix de cession dans un PEA-PME (art. 150-O B quater du CGI) - Plus-values devenues taxables à l'expiration du report;;345BHA;
2074IRECAP;24;CA;MOA;C516.5004.01;NON;;Valeur;Art 150-0 B Terv CGI- Total à reporter sur la 2042C ligne 3WG = Som [2074I, 345AAP-CN/MOA] A reporter [2042-3, 1103WG-LF/MOA];;345CAX;
2074IRECAP;24;CE;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables à 24% à reporter ligne 928 de la 2074 = Som [2074IEXPIR, 345BCH-BS/MOA] si [2074IEXPIR, 345BFA-BT/CCI] non cochée A reporter [2074RECA, 475BAB-DC/MOA];;345CAT;
2074IRECAP;24;CF;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables : à reporter ligne 926 (cas B1) = Som [2074I, 345AAT-AT/MOA] A reporter [2074RECA, 475BAH-DH/MOA];;345CBA;
2074IRECAP;24;CG;MOA;C516.5004.01;NON;;Valeur;Total des gains imposables (Cas n°1) = Som [2074I, 345BAO-EB/MOA] A reporter ligne 909 A reporter [2074RECA, 475ADV, AV-MOA];;345CBB;
2074IRECAP;24;CH;MOA;C516.5004.01;NON;;Valeur;Ligne 419 - Total à reporter ligne 1303 de la 2074 A reporter [2074SITU,345AGM-CM/MOA];;345CBC;
2074IRECAP;24;CI;MOA;C516.5004.01;NON;;Valeur;Total des plus-values imposables : à reporter ligne 926 (cas B2) = Som [2074I, 345AAV-AV/MOA] A reporter [2074RECA, 475BAH-DH/MOA];;345CBD;
2074IRECAP;24;CJ;MOA;C516.5004.01;NON;;Valeur;Total des gains imposables (Cas n°2) = Som [2074I, 345BAQ-EG/MOA] A reporter ligne 909 A reporter [2074RECA, 475ADV, AV-MOA];;345CBE;
2074IRECAP;24;CK;MOA;C516.5004.01;NON;;Valeur;Ligne 423 - Total à reporter ligne 431 = Som [2074I, 345BAT-EI/MOA];;345CBF;
2074IRECAP;24;EF;MOA;C516.5004.01;NON;;Valeur;Ligne 431 - Gains imposables : ligne 423 + ligne 426 = SOMME[2074RECAP, CBF-CK/MOA] + [2074RECAP, 345ACK-BU/MOA] A reporter ligne 908 de la 2074 Report [2074RECA, 475ADG-AG/MOA];;345BAS;
2074ISUIVI;24;AA;CCI;C889.7111.01;NON;PVD;Valeur;Situation de report;;345DAA;
2074ISUIVI;24;AB;CCI;C889.7111.01;NON;PVE;Valeur;Nature de la plus-value en report;;345DAB;
2074ISUIVI;24;AC;NAD;C080.3036.01;NON;;Designation;Désignation de la société dont les titres ont été remis à l'échange, apportés ou de la société pour laquelle la plus-value de cession a été réinvestie - Dénomination;;345DAC;
2074ISUIVI;24;AC;NAD;C080.3036.02;NON;;DesignationSuite1;Désignation de la société dont les titres ont été remis à l'échange, apportés ou de la société pour laquelle la plus-value de cession a été réinvestie - Dénomination suite;;345DAD;
2074ISUIVI;24;AD;NAD;C080.3036.01;NON;;Designation;Désignation de la société dont les titres ont été reçus lors de l'échange, de l'apport ou de la société bénéficiaire du réinvestissement - Dénomination;;345DAE;
2074ISUIVI;24;AD;NAD;C080.3036.02;NON;;DesignationSuite1;Désignation de la société dont les titres ont été reçus lors de l'échange, de l'apport ou de la société bénéficiaire du réinvestissement - Dénomination suite;;345DAF;
2074ISUIVI;24;AE;DTM;C507.2380.01;NON;102;Valeur;Date de l'opération initiale;Format attendu : yyyyMMdd;345DAG;
2074ISUIVI;24;AF;RFF;C506.1154.01;NON;;Valeur;Nature de l'opération initiale;;345DAH;
2074ISUIVI;24;AG;MOA;C516.5004.01;NON;;Valeur;Montant de la plus-value en report au 31/12/N-1;;345DAI;
2074ISUIVI;24;AH;MOA;C516.5004.01;NON;;Valeur;Montant de la plus-value en report au 31/12/N;;345DAJ;
2074ISUIVI;24;AI;FTX;C108.4440.01;NON;;TexteLibre1;Evènement en cas de différence entre les deux montants précédents - Evènement;;345DAK;
2074ISUIVI;24;AI;FTX;C108.4440.02;NON;;TexteLibre2;Evènement en cas de différence entre les deux montants précédents - Evènement sutie;;345DAL;
2074ISUIVI;24;AJ;QTY;C186.6060.01;NON;;Valeur;Nombre de titres remis à l'échange;;345DAM;
2074ISUIVI;24;AK;QTY;C186.6060.01;NON;;Valeur;Nombre de titres reçus lors de l'échange;;345DAN;
2074ISUIVI;24;BA;QTY;C186.6060.01;NON;;Valeur;Nombre de titres correspondant à la plus-value en report au 31.12.N;;345DBA;
2074ISUIVI;24;BB;DTM;C507.2380.01;NON;102;Valeur;Date de l'opération d'échange ayant entraîné la prorogation;Format attendu : yyyyMMdd;345DBB;
2074ISUIVI;24;BC;RFF;C506.1154.01;NON;;Valeur;Nature de l'opération de l'échange;;345DBC;
2074PEAC;24;AA;CCI;C889.7111.01;NON;QLD;Valeur;Titulaire du plan : Nom et Prénom du titulaire D1 : Déclarant 1 , D2 : Déclarant 2 , PAC : PAC.;;415AAA;
2074PEAC;24;AB;QTY;C186.6060.01;NON;;Valeur;Indice de répétition du formulaire 2042-I-1 associé à une personne à charge;;415AAB;
2074PEAC;24;AC;NAD;0000.3164.01;NON;;AdresseVille;Adresse du gestionnaire : Ville;;415AAH;
2074PEAC;24;AC;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du gestionnaire : Code postal;5 alphanumérique fixe;415AAG;
2074PEAC;24;AC;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse du gestionnaire : N°, [0..9/A..Z] Voie;35 alphanumérique dont position 1 à 4 : numérique position 5 : [0..9/A..Z];415AAD;
2074PEAC;24;AC;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du gestionnaire : Complément;;415AAE;
2074PEAC;24;AC;NAD;C059.3042.03;NON;;AdresseHameau;Adresse du gestionnaire : Lieu dit, Hameau;;415AAF;
2074PEAC;24;AC;NAD;C080.3036.01;NON;;Designation;Identification de l'établissement gestionnaire;;415AAC;
2074PEAC;24;AI;DTM;C507.2380.01;NON;102;Valeur;Date d'ouverture;Format attendu : yyyyMMdd;415AAI;
2074PEAC;24;AJ;DTM;C507.2380.01;NON;102;Valeur;Date de l'opération de retrait ou de rachat;Format attendu : yyyyMMdd;415AAJ;
2074PEAC;24;AK;MOA;C516.5004.01;NON;;Valeur;Calcul du montant du gain : Montant du retrait ou du rachat;;415AAK;
2074PEAC;24;AL;MOA;C516.5004.01;NON;;Valeur;Calcul du montant du gain : Valeur liquidative totale du plan à la date du retrait ou du rachat;;415AAL;
2074PEAC;24;AM;MOA;C516.5004.01;NON;;Valeur;Calcul du montant du gain : Montant total des versements effectués sur le plan depuis la date de son ouverture;;415AAM;
2074PEAC;24;AN;MOA;C516.5004.01;NON;;Valeur;Calcul du montant du gain : Montant des versements correspondant aux retraits ou aux rachats effectués antérieurement;;415AAN;
2074PEAC;24;AO;MOA;C516.5004.01;NON;;Valeur;Calcul du montant du gain : Montant du gain net [415AAK,AK/MOA] - [(415AAK, AK/MOA ÷ 415AAL, AL/MOA) x (415AAM, AM/MOA - 415AAN, AN/MOA)];;415AAO;
2086;24;AA;NAD;C080.3036.01;OUI;;Designation;Nom personne interposée;;805BAA;
2086;24;AB;MOA;C516.5004.01;OUI;;Valeur;Quotes-parts de prix de cession;;805BAB;
2086;24;AC;MOA;C516.5004.01;NON;;Valeur;Total des quotes-parts de prix de cession;;805BAC;
2086;24;AD;DTM;C507.2380.01;OUI;102;Valeur;Date de la cession;Format attendu : yyyyMMdd;805AAD;
2086;24;AE;MOA;C516.5004.01;OUI;;Valeur;Valeur globale du portefeuille au moment de la cession;;805AAE;
2086;24;AF;MOA;C516.5004.01;OUI;;Valeur;Prix de cession;;805AAF;
2086;24;AG;MOA;C516.5004.01;OUI;;Valeur;Frais de cession;;805AAG;
2086;24;AH;MOA;C516.5004.01;OUI;;Valeur;Prix de cession net des frais;;805AAH;
2086;24;AI;MOA;C516.5004.01;OUI;;Valeur;Soulte reçue ou versée lors de la cession;;805AAI;
2086;24;AJ;MOA;C516.5004.01;OUI;;Valeur;Prix de cession net des soultes;;805AAJ;
2086;24;AK;MOA;C516.5004.01;OUI;;Valeur;Prix de cession net des frais et soultes;;805AAK;
2086;24;AL;MOA;C516.5004.01;OUI;;Valeur;Prix total d'acquisition;;805AAL;
2086;24;AM;MOA;C516.5004.01;OUI;;Valeur;Fractions de capital initial contenues dans le prix total d'acquisition;;805AAM;
2086;24;AN;MOA;C516.5004.01;OUI;;Valeur;Soultes reçues en cas d'échanges antérieurs à la cession;;805AAN;
2086;24;AO;MOA;C516.5004.01;OUI;;Valeur;Prix total d'acquisition net;;805AAO;
2086;24;AP;MOA;C516.5004.01;OUI;;Valeur;Plus-values et moins-values;;805AAP;
2086;24;AQ;MOA;C516.5004.01;NON;;Valeur;Plus-value ou moins-value globale;;805AAQ;
2086;24;AR;MOA;C516.5004.01;OUI;;Valeur;Quotes-parts des plus-values et moins-values de l'année;;805BAD;
2086;24;AS;MOA;C516.5004.01;NON;;Valeur;Total des quotes-parts de plus-values et moins-values de l'année;;805BAE;
2086;24;AT;QTY;C186.6060.01;NON;;Valeur;Indice de répétition du formulaire 2042-I-1 associé à une personne à charge;;805AAC;
2086;24;XA;CCI;C889.7111.01;NON;QLD;Valeur;Désignation de la personne 1 - Déclarant 1 , 2 - Déclarant 2 , 3- PAC.;;805AXA;
2086;24;XB;QTY;C186.6060.01;NON;;Valeur;Nombre de cessions (200 MAXIMUM);;805AXB;
2086;24;XC;QTY;C186.6060.01;NON;;Valeur;Nombre de personnes interposées (30 MAXIMUM);;805BXB;
2086RECAP;24;DA;MOA;C516.5004.01;NON;;Valeur;Total des prix de cession réalisés au niveau du foyer fiscal =Som[805AAK-AK/MOA , 805BAC-AC/MOA];;805DAA;
2086RECAP;24;DB;MOA;C516.5004.01;NON;;Valeur;Total des plus-values et moins-values réalisées au niveau du foyer fiscal =Som[805AAQ-AQ/MOA , 805BAE-AE/MOA];;805DAB;
2047-1;24;AA;CCI;C889.7111.01;NON;QLD;Valeur;Qualité de la personne ayant perçu le revenu;;305AAA;
2047-1;24;AC;CCI;C889.7111.01;OUI;RE1;Valeur;Catégorie des revenus encaissés à l'étranger;;305AAC;
2047-1;24;AE;MOA;C516.5004.01;OUI;;Valeur;Nature de revenus A, B, C, D, E, F, G, ou H - Montant du revenu, du bénéfice ou du déficit (précédé du signe -);;305AAE;
2047-1;24;AP;CCI;C889.7111.01;OUI;RE4;Valeur;Crédit d'impôt ou exonération applicable aux revenus encaissés à l'étranger;;305AAZ;
2047-1;24;AQ;CCI;C889.7111.01;OUI;RE8;Valeur;Méthode choisie: si la catégorie des revenus encaissés vaut 'O', alors préciser : (1-Forfait, 2-Réel);;305AAQ;
2047-1;24;AS;NAD;C819.3228.01;OUI;;AdresseDivisionTerritoriale;Revenus perçu à l'étranger ou en Collectivité Outre Mer - COM;5 numérique fixe;305AAW;
2047-1;24;AS;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Revenus perçu à l'étranger ou en Collectivité Outre Mer - Pays;5 numérique fixe;305AAV;
2047-1;24;AV;CCI;C889.7111.01;OUI;RE6;Valeur;Nature du Revenu si la catégorie des revenus encaissés vaut 'A' ou 'B;;305ACA;
