Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2040TIC;25;EY;MOA;C516.5004.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 21,00 €/MWh (bouclier tarifaire) - Taux pleins / Montant] (Montant avec 2 décimales. Applicable à partir du 01/02/2024.) OU [Accise sur l'électricité - Tarif à 21,00 €/MWh (bouclier tarifaire) - Tarifs pleins / Montant] (Montant avec 2 décimales. Applicable à partir du 01/02/2024.);;913036;
2040TIC;25;EZ;MOA;C516.5004.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 20,50 €/MWh (bouclier tarifaire) - Taux pleins / Montant] (Montant avec 2 décimales. Applicable à partir du 01/02/2024.) OU [Accise sur l'électricité - Tarif à 20,50 €/MWh (bouclier tarifaire) - Tarifs pleins / Montant] (Montant avec 2 décimales. Applicable à partir du 01/02/2024.);;913038;
2040TIC;25;FA;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) Usage combustible - Tarif à 8,43 €/MWh - Taux plein / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,43 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911237;
2040TIC;25;FB;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 8,41 €/MWh - Taux plein / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,41 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911264;
2040TIC;25;FC;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 8,37 €/MWh - Taux pleins / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,37 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911272;
2040TIC;25;FD;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage carburant - Tarif à 5,23 €/MWh - Taux plein / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage carburant - Tarif à 5,23 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911235;
2040TIC;25;FE;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL - Taux plein / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - TOTAL - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911239;
2040TIC;25;FF;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Installations intensives en énergie soumises au SEQE-IF de l'UE - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Installations intensives en énergie soumises au SEQE-IF de l'UE - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911241;
2040TIC;25;FG;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911243;
2040TIC;25;FH;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Gaz naturels combustibles consommés pour la déshydratation de légumes et de plantes aromatiques - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Gaz naturels combustibles consommés pour la déshydratation de légumes et de plantes aromatiques - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911245;
2040TIC;25;FI;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - TOTAL - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911247;
2040TIC;25;FJ;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage autre que carburant ou combustible - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage autre que carburant ou combustible - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911251;
2040TIC;25;FK;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Doubles usages (notamment réduction chimique, électrolyse, procédés métallurgiques) - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Doubles usages (notamment réduction chimique, électrolyse, procédés métallurgiques) - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911252;
2040TIC;25;FL;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Fabrication de minéraux non métalliques - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Fabrication de minéraux non métalliques - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911253;
2040TIC;25;FM;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Produits consommés pour les besoins de la production des produits énergétiques et des produits assimilés - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Produits consommés pour les besoins de la production des produits énergétiques et des produits assimilés - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911254;
2040TIC;25;FN;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Production d'électricité et maintien de la capacité de production d'électricité - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Production d'électricité et maintien de la capacité de production d'électricité - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911255;
2040TIC;25;FP;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Biogaz combustible non injecté dans le réseau - QUANTITÉS EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Biogaz combustible non injecté dans le réseau - QUANTITÉS EXEMPTEES] (Quantité entière sans décimale);;911257;
2040TIC;25;FR;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - TOTAL QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911259;
2040TIC;25;FS;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL QUANTITES FACTUREES] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - TOTAL QUANTITES FACTUREES] (Quantité entière sans décimale);;911260;Q2
2040TIC;25;FT;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 16,37 / MWh - Taux pleins / Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 16,37 / MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;912998;
2040TIC;25;FU;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible : tarif à 17,16 €/MWh - Tarifs pleins - Quantité] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Usage combustible : tarif à 17,16 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;914201;
2040TIC;25;FV;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Secteurs aéronautique et naval - Quantités exonérées] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Secteurs aéronautique et naval - Quantités exonérées] (Quantité entière sans décimale);;914203;
2040TIC;25;FW;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Navigation intérieure à des fins commerciales ou pour les besoins des autorités publiques - Quantités exonérées] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Navigation intérieure à des fins commerciales ou pour les besoins des autorités publiques - Quantités exonérées] (Quantité entière sans décimale);;914204;
2040TIC;25;FX;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Navigation maritime à des fins commerciales ou pour les besoins des autorités publiques - Quantités exonérées] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Navigation maritime à des fins commerciales ou pour les besoins des autorités publiques - Quantités exonérées] (Quantité entière sans décimale);;914205;
2040TIC;25;FY;QTY;C186.6060.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Navigation aérienne pour les besoins des prestations de services et ceux des autorités publiques - Quantités exonérées] (Quantité entière sans décimale) OU [Accise sur les gaz naturels - Navigation aérienne pour les besoins des prestations de services et ceux des autorités publiques - Quantités exonérées] (Quantité entière sans décimale);;914206;
2040TIC;25;FZ;QTY;C186.6060.01;NON;;Valeur;Accise sur les gaz naturels - Tarif à 15,43 €/MWh - Tarifs pleins / Quantité;Applicable à partir d'Août 2025. Quantité entière sans décimale.;914387;
2040TIC;25;GA;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 8,43 €/MWh - Taux plein / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,43 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;911238;
2040TIC;25;GB;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 8,41 €/MWh - Taux plein / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,41 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;911265;
2040TIC;25;GC;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 8,37 €/MWh - Taux pleins / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 8,37 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;911273;
2040TIC;25;GD;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage carburant - Tarif à 5,23 €/MWh - Taux plein / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage carburant - Tarif à 5,23 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;911236;
2040TIC;25;GE;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL - Taux plein / Montant] (Montant entier sans décimale) OU [Accise sur les gaz naturels - TOTAL - Tarifs pleins / Montant] (Montant entier sans décimale);;911240;
2040TIC;25;GF;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Installations intensives en énergie soumises au SEQE-IF de l'UE - Taux réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Installations intensives en énergie soumises au SEQE-IF de l'UE - Tarifs réduits / Montant] (Montant avec 2 décimales);;911242;
2040TIC;25;GG;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Taux réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Tarifs réduits / Montant] (Montant avec 2 décimales);;911244;
2040TIC;25;GH;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Gaz naturels combustibles consommés pour la déshydratation de légumes et de plantes aromatiques - Taux réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Gaz naturels combustibles consommés pour la déshydratation de légumes et de plantes aromatiques - Tarifs réduits / Montant] (Montant avec 2 décimales);;911246;
2040TIC;25;GI;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL - Taux réduits / Montant] (Montant entier sans décimale) OU [Accise sur les gaz naturels - TOTAL - Tarifs réduits / Montant] (Montant entier sans décimale);;911248;
2040TIC;25;GJ;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Régularisations commerciales à la hausse] (Montant entier sans décimale) OU [Accise sur les gaz naturels - Régularisations commerciales à la hausse hors majoration d'accise ZNI] (Montant entier sans décimale);;911266;
2040TIC;25;GK;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Régularisations commerciales à la baisse] (Montant entier sans décimale) OU [Accise sur les gaz naturels - Régularisations commerciales à la baisse hors majoration d'accise ZNI] (Montant entier sans décimale);;911268;
2040TIC;25;GM;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - RÉGULARISATION fiscale augmentation] (Montant entier sans décimale) OU [Accise sur les gaz naturels - Régularisations fiscales : augmentation hors majoration d'accise ZNI] (Montant entier sans décimale);;911249;
2040TIC;25;GN;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - RÉGULARISATION fiscale diminution] (Montant entier sans décimale) OU [Accise sur les gaz naturels - Régularisations fiscales : diminution hors majoration d'accise ZNI] (Montant entier sans décimale);;911453;
2040TIC;25;GO;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - TOTAL DU] (Montant entier sans décimale) OU [Accise sur les gaz naturels - TOTAL DU] (Montant entier sans décimale);;911250;M2
2040TIC;25;GQ;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Tarif à 15,43 €/MWh : majoration à 4,89 €/MWh - Tarifs pleins / Montant;Applicable à partir d'Août 2025. Montant avec 2 décimales.;914389;
2040TIC;25;GR;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Total hors majoration accise ZNI - Tarifs pleins;Applicable à partir d'Août 2025. Montant entier sans décimale.;914390;
2040TIC;25;GS;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Total majoration accise ZNI - Tarifs pleins;Applicable à partir d'Août 2025. Montant entier sans décimale.;914391;
2040TIC;25;GT;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible - Tarif à 16,37 / MWh - Taux pleins / Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage combustible - Tarif à 16,37 / MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;912999;
2040TIC;25;GU;MOA;C516.5004.01;NON;;Valeur;[TICGN (accise sur les gaz naturels) - Usage combustible : tarif à 17,16 €/MWh - Tarifs pleins - Montant] (Montant avec 2 décimales) OU [Accise sur les gaz naturels - Usage combustible : tarif à 17,16 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;914202;
2040TIC;25;GV;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Régularisations fiscales : augmentation majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914392;
2040TIC;25;GW;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Régularisations fiscales : diminution majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914393;
2040TIC;25;GX;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Total accise hors majoration;Applicable à partir d'Août 2025. Montant entier sans décimale.;914394;M2
2040TIC;25;GY;MOA;C516.5004.01;NON;;Valeur;Accise sur les gaz naturels - Total majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914395;M2b
2040TIC;25;HA;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Tarif plein à 14,62 €/MWh - Taux plein - Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - Tarif plein à 14,62 €/MWh - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911293;
2040TIC;25;HB;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL - Taux plein / Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - TOTAL - Tarifs pleins / Quantité] (Quantité entière sans décimale);;911455;
2040TIC;25;HC;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 1,19 €/MWh - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 1,19 €/MWh - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911295;
2040TIC;25;HD;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 2,79 €/MWh - Tarifs réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 2,79 €/MWh - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911306;
2040TIC;25;HE;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE-IF de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE-IF de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911297;
2040TIC;25;HG;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL - Taux réduits / Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - TOTAL - Tarifs réduits / Quantité] (Quantité entière sans décimale);;911299;
2040TIC;25;HH;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Usage autre que carburant ou combustible - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Usage autre que carburant ou combustible - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911458;
2040TIC;25;HI;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Doubles usages (notamment réduction chimique, électrolyse, procédés métallurgiques) - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Doubles usages (notamment réduction chimique, électrolyse, procédés métallurgiques) - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911459;
2040TIC;25;HJ;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Fabrication de produits minéraux non métalliques - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Fabrication de produits minéraux non métalliques - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911460;
2040TIC;25;HK;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Produits consommés pour les besoins de la production des produits énergétiques et des produits assimilés - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Produits consommés pour les besoins de la production des produits énergétiques et des produits assimilés - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911461;
2040TIC;25;HL;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Production d'électricité et maintien de la capacité de production d'électricité - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Production d'électricité et maintien de la capacité de production d'électricité - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911462;
2040TIC;25;HN;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations de valorisation de la biomasse - QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - Installations de valorisation de la biomasse - QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911464;
2040TIC;25;HO;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL QUANTITES EXEMPTEES] (Quantité entière sans décimale) OU [Accise sur les charbons - TOTAL QUANTITES EXEMPTEES] (Quantité entière sans décimale);;911465;
2040TIC;25;HP;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL QUANTITES FACTUREES] (Quantité entière sans décimale) OU [Accise sur les charbons - TOTAL QUANTITES FACTUREES] (Quantité entière sans décimale);;911466;Q3
2040TIC;25;HQ;QTY;C186.6060.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 4,39 €/MWh - Tarifs réduits - Quantité] (Quantité entière sans décimale) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 4,39 €/MWh - Tarifs réduits - Quantité] (Quantité entière sans décimale);;914207;
2040TIC;25;HR;QTY;C186.6060.01;NON;;Valeur;Accise sur les charbons - Tarif à 15,43 €/MWh - Tarifs pleins / Quantité;Applicable à partir d'Août 2025. Quantité entière sans décimale.;914396;
2040TIC;25;IA;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - Tarif plein à 14,62 €/MWh - Taux plein / Montant] (Montant avec 2 décimales) OU [Accise sur les charbons - Tarif plein à 14,62 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;911294;
2040TIC;25;IB;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL - Taux plein / Montant] (Montant entier sans décimale) OU [Accise sur les charbons - TOTAL - Tarifs pleins / Montant] (Montant entier sans décimale);;911456;
2040TIC;25;IC;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 1,19 €/MWh - Taux réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 1,19 €/MWh - Tarifs réduits / Montant] (Montant avec 2 décimales);;911296;
2040TIC;25;ID;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 2,79 €/MWh - Tarifs réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 2,79 €/MWh - Tarifs réduits / Montant] (Montant avec 2 décimales);;911307;
2040TIC;25;IE;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE-IF de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Taux réduits / Montant] (Montant avec 2 décimales) OU [Accise sur les charbons - Installations intensives en énergie exposées à la concurrence internationale non soumises au SEQE-IF de l'UE mais relevant d'activités soumises au SEQE-IF de l'UE - Tarifs réduits / Montant] (Montant avec 2 décimales);;911298;
2040TIC;25;IG;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL - Taux réduits / Montant] (Montant entier sans décimale) OU [Accise sur les charbons - TOTAL - Tarifs réduits / Montant] (Montant entier sans décimale);;911300;
2040TIC;25;II;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - RÉGULARISATION fiscale augmentation] (Montant entier sans décimale) OU [Accise sur les charbons - Régularisations fiscales : augmentation hors majoration d'accise ZNI] (Montant entier sans décimale);;911301;
2040TIC;25;IJ;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - RÉGULARISATION fiscale diminution] (Montant entier sans décimale) OU [Accise sur les charbons - Régularisations fiscales : diminution hors majoration d'accise ZNI] (Montant entier sans décimale);;911457;
2040TIC;25;IK;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - TOTAL DU] (Montant entier sans décimale) OU [Accise sur les charbons - TOTAL DU] (Montant entier sans décimale);;911302;M3
2040TIC;25;IQ;MOA;C516.5004.01;NON;;Valeur;[TICC (accise sur les charbons) - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 4,39 €/MWh - Tarifs réduits - Montant] (Montant avec 2 décimales) OU [Accise sur les charbons - Installations intensives en énergie soumises au SEQE-IF de l'UE : tarif à 4,39 €/MWh - Tarifs réduits - Montant] (Montant avec 2 décimales);;914208;
2040TIC;25;IR;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Tarif à 15,43 €/MWh : fraction à 10,54 €/MWh - Tarifs pleins / Montant;Applicable à partir d'Août 2025. Montant avec 2 décimales.;914397;
2040TIC;25;IS;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Tarif à 15,43 €/MWh : majoration à 4,89 €/MWh - Tarifs pleins / Montant;Applicable à partir d'Août 2025. Montant avec 2 décimales.;914398;
2040TIC;25;IT;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Total hors majoration accise ZNI - Tarifs pleins;Applicable à partir d'Août 2025. Montant entier sans décimale.;914399;
2040TIC;25;IU;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Total majoration accise ZNI - Tarifs pleins;Applicable à partir d'Août 2025. Montant entier sans décimale.;914400;
2040TIC;25;IV;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Régularisations fiscales : augmentation majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914401;
2040TIC;25;IW;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Régularisations fiscales : diminution majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914402;
2040TIC;25;IX;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Total accise hors majoration;Applicable à partir d'Août 2025. Montant entier sans décimale.;914403;M3
2040TIC;25;IY;MOA;C516.5004.01;NON;;Valeur;Accise sur les charbons - Total majoration accise ZNI;Applicable à partir d'Août 2025. Montant entier sans décimale.;914404;M3b
2040TIC;25;JA;QTY;C186.6060.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 33,70 €/MWh - Tarifs pleins - Quantité] (Quantité avec 3 décimales) OU [Accise sur l'électricité - Tarif à 33,70 €/MWh - Tarifs pleins / Quantité] (Quantité avec 3 décimales);;914195;
2040TIC;25;JB;QTY;C186.6060.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 26,23 €/MWh - Tarifs pleins - Quantité] (Quantité avec 3 décimales) OU [Accise sur l'électricité - Tarif à 26,23 €/MWh - Tarifs pleins / Quantité] (Quantité avec 3 décimales);;914197;
2040TIC;25;JC;QTY;C186.6060.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Alimentation des aéronefs lors de leur stationnement sur les aérodromes ouverts à la circulation aérienne publique utilisés pour les besoins des activités non économiques - Accise électricité - Tarifs réduits - Quantité] (Quantité avec 3 décimales) OU [Accise sur l'électricité - Alimentation des aéronefs lors de leur stationnement sur les aérodromes ouverts à la circulation aérienne publique utilisés pour les besoins des activités non économiques - Accise électricité - Tarifs réduits - Quantité] (Quantité avec 3 décimales);;914199;
2040TIC;25;JD;QTY;C186.6060.01;NON;;Valeur;Accise sur l'électricité - Tarif à 29,98 €/MWh - Tarifs pleins / Quantité;Applicable à partir d'Août 2025. Quantité avec 3 décimales;914374;
2040TIC;25;JE;QTY;C186.6060.01;NON;;Valeur;Accise sur l'électricité - Tarif à 25,79 €/MWh - Tarifs pleins / Quantité;Applicable à partir d'Août 2025. Quantité avec 3 décimales;914377;
2040TIC;25;KA;MOA;C516.5004.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 33,70 €/MWh - Tarifs pleins - Montant] (Montant avec 2 décimales) OU [Accise sur l'électricité - Tarif à 33,70 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;914196;
2040TIC;25;KB;MOA;C516.5004.01;NON;;Valeur;[TICFE (accise sur l'électricité) - Tarif à 26,23 €/MWh - Tarifs pleins - Montant] (Montant avec 2 décimales) OU [Accise sur l'électricité - Tarif à 26,23 €/MWh - Tarifs pleins / Montant] (Montant avec 2 décimales);;914198;
