Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
3310TIC;25;DJ;CCI;C889.7111.01;OUI;TON;Valeur;TCRP - Votre demande inclut-elle des volumes provenant de vos propres cuves de stockage ou de cuves partagées ?;;913884;
3310TIC;25;DR;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur l'électricité due (hors TVA incidente);Applicable à partir de Juin 2025;913912;
3310TIC;25;DS;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur l'électricité payée (hors TVA incidente);Applicable à partir de Juin 2025;913913;
3310TIC;25;DT;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur l'électricité à régulariser ou à rembourser (ligne L - ligne M);Applicable à partir de Juin 2025. Montant pouvant être négatif.;913914;
3310TIC;25;DU;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les gaz naturels due (hors TVA incidente);Applicable à partir de Juin 2025;913915;
3310TIC;25;DV;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les gaz naturels payée (hors TVA incidente);Applicable à partir de Juin 2025;913916;
3310TIC;25;DW;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les gaz naturels à régulariser ou à rembourser (ligne L - ligne M);Applicable à partir de Juin 2025. Montant pouvant être négatif.;913917;
3310TIC;25;DX;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les charbons due (hors TVA incidente);Applicable à partir de Juin 2025;913918;
3310TIC;25;DY;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les charbons payée (hors TVA incidente);Applicable à partir de Juin 2025;913919;
3310TIC;25;DZ;MOA;C516.5004.01;OUI;;Valeur;Montant de la majoration d'accise ZNI sur les charbons à régulariser ou à rembourser (ligne K - ligne L);Applicable à partir de Juin 2025. Montant pouvant être négatif.;913920;
3310TIC;25;EB;MOA;C516.5004.01;NON;;Valeur;Montant total de la majoration d'accise ZNI sur l'électricité à régulariser ou à rembourser;Applicable à partir de Juin 2025. Montant pouvant être négatif.;913923;
3310TIC;25;EC;MOA;C516.5004.01;NON;;Valeur;Montant total de la majoration d'accise ZNI sur les gaz naturels à régulariser ou à rembourser;Applicable à partir de Juin 2025. Montant pouvant être négatif.;913924;
3310TIC;25;ED;MOA;C516.5004.01;NON;;Valeur;Montant total de la majoration d'accise ZNI sur les charbons à régulariser ou à rembourser;Applicable à partir de Juin 2025. Montant pouvant être négatif.;913925;
3514;25;CA;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100123;10
3514;25;CB;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c;100447;11
3514;25;CB;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c;100547;12
3514;25;CB;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;13
3514;25;CB;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c;100549;14
3514;25;CB;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c;100550;15
3514;25;CC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100124;09
3514;25;DE;CCI;C889.7111.01;NON;TBX;Valeur;Je demande la suspension du ou des acomptes restant à courir;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100307;04
3514;25;HA;MOA;C516.5004.01;NON;;Valeur;Montant de l'acompte attendu ou modulé;Valeur positive ou nulle ou vide;903949;01
3514;25;HB;MOA;C516.5004.01;NON;;Valeur;Montant du crédit ou de l'excédent de TVA, figurant sur la précédente déclaration CA12/CA12E, et à déduire éventuellement du montant de l'acompte attendu ou modulé;Valeur positive ou nulle ou vide;903950;02
3514;25;HC;MOA;C516.5004.01;NON;;Valeur;Montant total de la TVA à payer à la place de l'acompte de TVA;;903951;03
3514;25;IA;MOA;C516.5004.01;NON;;Valeur;Montant de la TVA collectée au titre du semestre;Valeur positive ou nulle ou vide;903952;05
3514;25;IB;MOA;C516.5004.01;NON;;Valeur;Montant de la TVA déductible au titre du semestre;Valeur positive ou nulle ou vide;903953;06
3514;25;IC;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA dégagé au titre du semestre;;903954;07
3514;25;ID;MOA;C516.5004.01;NON;;Valeur;Remboursement de la TVA sur investissements;Valeur positive ou nulle ou vide;903955;08
3515SD;25;AA;DTM;C507.2380.01;NON;610;Valeur;Mois de régularisation;2379 = 610 (SSAAMM), Format attendu : yyyyMM;100125;
3515SD;25;AB;DTM;C507.2380.01;NON;610;Valeur;Mois de l'acompte;2379 = 610 (SSAAMM), Format attendu : yyyyMM;100126;
3515SD;25;BB;MOA;C516.5004.01;NON;;Valeur;Acompte à déduire;;100128;b
3515SD;25;BC;MOA;C516.5004.01;NON;;Valeur;Complément à verser;si a = b, a et b non = 0;100129;c
3515SD;25;BD;MOA;C516.5004.01;NON;;Valeur;Excédent à imputer;;100130;d
3515SD;25;BE;MOA;C516.5004.01;NON;;Valeur;Total de la TVA nette due (ligne 28 déterminée sans tenir compte des lignes 5B et 2C);;907587;a1
3515SD;25;BF;MOA;C516.5004.01;NON;;Valeur;Total des taxes assimilées (ligne 29 de la déclaration CA3);;907589;a2
3515SD;25;CA;MOA;C516.5004.01;NON;;Valeur;Nouvel acompte;;100131;e
3515SD;25;CB;MOA;C516.5004.01;NON;;Valeur;Somme à payer;;100132;f
3515SD;25;DA;MOA;C516.5004.01;NON;;Valeur;Report de somme à payer;;100133;f
3515SD;25;DB;MOA;C516.5004.01;NON;;Valeur;Report de total de l'impôt;;100134;a
3515SD;25;DC;MOA;C516.5004.01;NON;;Valeur;Somme à payer dégagée positive;Montant exprimé sans signe, si f = a, f et a non = 0;100135;g
3515SD;25;DD;MOA;C516.5004.01;NON;;Valeur;Somme à payer dégagée négative;Montant exprimé sans signe;100136;h
3515SD;25;EA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type3, ligne 1;1ère zone de 512 c;100448;
3515SD;25;EA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 3, ligne 2;2ème zone de 512 c;100551;
3515SD;25;EA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 3, ligne 3;3ème zone de 512 c;100552;
3515SD;25;EA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 3, ligne 4;4ème zone de 512 c;100553;
3515SD;25;EA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 3, ligne 5;5ème zone de 512 c;100554;
3515SD;25;EB;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 3;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100500;
3517BCA12A;25;AA;CCI;C889.7111.01;NON;TBX;Valeur;Acompte congés payés;X = sélectionné;912854;
3517BCA12A;25;AB;CCI;C889.7111.01;NON;TBX;Valeur;Accise sur les énergies;X = sélectionné;912855;
3517BCA12A;25;AC;CCI;C889.7111.01;NON;TBX;Valeur;Autres;X = sélectionné;912856;
3517BCA12A;25;AE;CCI;C889.7111.01;NON;CEX;Valeur;Mention CA12 / CA12E, CA12A / CA12AE;;100190;
3517BCA12A;25;AF;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;X = sélectionné;100123;
3517BCA12A;25;AG;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;X = sélectionné;100124;
3517BCA12A;25;AH;MOA;C516.5004.01;NON;;Valeur;Montant de la contribution sur la rente infra-marginale de la production d'électricité due au titre de P5 en cas de cessation d'activité en 20245 +/- régularisation au titre d'une période antérieure);Obsolète à partir de Juin 2025;912954;
3517BCA12A;25;AJ;MOA;C516.5004.01;NON;;Valeur;Montant de la contribution sur la rente infra-marginale de la production d'électricité due au titre de P4) +/- régularisation au titre d'une période antérieure) OU Montant de la contribution sur la rente infra-marginale de la production d'électricité due au titre de P4 (+/- régularisation au titre d'une période antérieure);;912953;
3517BCA12A;25;BA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c;100447;
3517BCA12A;25;BA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c;100547;
3517BCA12A;25;BA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;
3517BCA12A;25;BA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c;100549;
3517BCA12A;25;BA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c;100550;
3517BCA12A;25;DA;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - Achats en franchise;;100104;00
3517BCA12A;25;DB;MOA;C516.5004.01;NON;;Valeur;Union européenne;;100075;01
3517BCA12A;25;DC;MOA;C516.5004.01;NON;;Valeur;Autres opérations non imposables;;100076;02
3517BCA12A;25;DD;MOA;C516.5004.01;NON;;Valeur;Livraisons intracommunautaires;;100077;03
3517BCA12A;25;DE;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100139;5C
3517BCA12A;25;DF;MOA;C516.5004.01;NON;;Valeur;Ventes à distance au profit de particuliers (consommateurs finaux);;908461;2A
3517BCA12A;25;DH;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : base HT;;100144;08
3517BCA12A;25;DJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier base HT;;100082;09
3517BCA12A;25;DK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux normal de 20% : Base HT;;904098;04
3517BCA12A;25;DL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, base hors taxe;;100146;10
3517BCA12A;25;DM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même, base hors taxe;;100148;11
3517BCA12A;25;DN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables, base hors taxe;;100160;12
3517BCA12A;25;DP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - acquisitions intra-communautaires, base hors taxe;;100073;13
3517BCA12A;25;DQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux réduit de 10% : Base HT;;904100;5A
3517BCA12A;25;DR;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts) Base hors taxe;;900774;9C
3517BCA12A;25;DS;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts), taxe due;;900775;9C
3517BCA12A;25;DU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100165;06
3517BCA12A;25;DV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100167;07
3517BCA12A;25;DY;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid non imposables en France;;100122;3B
3517BCA12A;25;DZ;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid imposables en France, base hors taxe;;100121;9B
3517BCA12A;25;EA;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (ligne à blanc);;900097;5D
3517BCA12A;25;EB;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (ligne à blanc);;900098;5D
3517BCA12A;25;EC;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (ligne à blanc);;900099;7B
3517BCA12A;25;ED;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (ligne à blanc);;900100;7B
3517BCA12A;25;EE;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100140;5C
3517BCA12A;25;EH;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : taxe due;;100145;08
3517BCA12A;25;EJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier taxe due;;100083;09
3517BCA12A;25;EK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux normal de 20% : Taxe due;;904099;04
3517BCA12A;25;EL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, taxe due;;100147;10
3517BCA12A;25;EM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même : taxe due;;100149;11
3517BCA12A;25;EN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables : taxe due;;100161;12
3517BCA12A;25;EP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - acquisitions intra-communautaires : taxe due;;100150;13
3517BCA12A;25;EQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux réduit de 10% : Taxe due;;904101;5A
3517BCA12A;25;ER;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;;100087;14
3517BCA12A;25;ES;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due sur opérations imposables et régularisations;;100088;15
3517BCA12A;25;EU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100166;06
3517BCA12A;25;EV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100168;07
3517BCA12A;25;EZ;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel de chaud ou froid imposables en France, taxe due;;100185;9B
3517BCA12A;25;FA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur biens constituant des immobilisations;;100090;17
3517BCA12A;25;FB;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services (déduction sur facture);;100091;18
3517BCA12A;25;FC;MOA;C516.5004.01;NON;;Valeur;Crédit antérieur non imputé et non remboursé;;100151;19
3517BCA12A;25;FD;MOA;C516.5004.01;NON;;Valeur;Autre TVA à déduire, omissions ou compléments de déductions;;100092;20
3517BCA12A;25;FF;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;;100095;21
3517BCA12A;25;FG;PCD;C501.5482.01;NON;;Valeur;Pourcentage de déduction applicable pour la période s'il est différent de 100%;Valeur entière et au plus 2 décimales;100094;20A
3517BCA12A;25;GA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;;100099;23
3517BCA12A;25;GB;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;;100096;24
3517BCA12A;25;GM;MOA;C516.5004.01;NON;;Valeur;Majoration d' accise sur les charcons - Taxe due;Applicable à partir de Juin 2025;913961;M9
3517BCA12A;25;HA;MOA;C516.5004.01;NON;;Valeur;Imputations-régularisations - Total des acomptes versés (pénalités de retard exclues);;100152;25
3517BCA12A;25;JA;MOA;C516.5004.01;NON;;Valeur;Résultat net, solde à payer TVA;;100153;28
3517BCA12A;25;JB;MOA;C516.5004.01;NON;;Valeur;Résultat net, excédent de versement TVA;;100154;29
3517BCA12A;25;JC;MOA;C516.5004.01;NON;;Valeur;Résultat net, solde excédentaire;;100155;30
3517BCA12A;25;KA;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900101;35D
3517BCA12A;25;KB;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900102;35E
3517BCA12A;25;KC;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900103;35F
3517BCA12A;25;KD;MOA;C516.5004.01;NON;;Valeur;Ligne 4 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900104;35G
3517BCA12A;25;KF;MOA;C516.5004.01;NON;;Valeur;Ligne 5 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900105;35H
3517BCA12A;25;LC;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;;100022;33
3517BCA12A;25;LF;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;;100046;31
3517BCA12A;25;LM;MOA;C516.5004.01;NON;;Valeur;Contribution due par les gestionnaires des réseaux publics d'électricité (loi de finances rectificative pour 2011 n°2011-1978);;903435;35C
3517BCA12A;25;MA;MOA;C516.5004.01;NON;;Valeur;Récapitulation, solde excédentaire;;100156;36
3517BCA12A;25;MB;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé sur le formulaire 3517DDR;;100097;37
3517BCA12A;25;MC;MOA;C516.5004.01;NON;;Valeur;Crédit à reporter sur déclaration suivante;;100098;38
3517BCA12A;25;NA;MOA;C516.5004.01;NON;;Valeur;Report TVA solde à payer;;100158;39
3517BCA12A;25;NB;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);;100038;40
3517BCA12A;25;NC;MOA;C516.5004.01;NON;;Valeur;Total à payer;;100103;41
3517BCA12A;25;ND;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;X = sélectionné;100117;
3517BCA12A;25;NP;MOA;C516.5004.01;NON;;Valeur;Total de la taxe annuelle sur les véhicules lourds de transport de marchandises due (1a + 1b + 2a + 2b + 3);;910779;60A
3517BCA12A;25;NQ;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911561;
3517BCA12A;25;NR;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911562;
3517BCA12A;25;NS;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911563;
3517BCA12A;25;NT;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911564;
3517BCA12A;25;NU;QTY;C186.6060.01;NON;;Valeur;3-Remorques de la catégorie O4 - Nombre de véhicules;Quantité entière, sans décimale;911565;
3517BCA12A;25;NV;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911566;
3517BCA12A;25;NW;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911567;
3517BCA12A;25;NX;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911568;
3517BCA12A;25;NY;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911569;
3517BCA12A;25;NZ;QTY;C186.6060.01;NON;;Valeur;3-Remorques de la catégorie O4 - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911570;
3517BCA12A;25;PA;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Montant de la taxe;;911571;
3517BCA12A;25;PB;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Montant de la taxe;;911572;
3517BCA12A;25;PC;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Montant de la taxe;;911573;
3517BCA12A;25;PD;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Montant de la taxe;;911574;
3517BCA12A;25;PE;MOA;C516.5004.01;NON;;Valeur;3-Remorques de la catégorie O4 - Montant de la taxe;;911575;
3517BCA12A;25;PF;MOA;C516.5004.01;NON;;Valeur;Importations (autres que les produits pétroliers);;911610;3C
3517BCA12A;25;PG;MOA;C516.5004.01;NON;;Valeur;Acquisitions intracommunautaires;;911611;3D
3517BCA12A;25;PH;MOA;C516.5004.01;NON;;Valeur;Importations - Taux normal 20 % Base HT;;911612;I1
3517BCA12A;25;PJ;MOA;C516.5004.01;NON;;Valeur;Importations - Taux normal 20 % Taxe due;;911613;I1
3517BCA12A;25;RC;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter;;905856;4B
3517BCA12A;25;RD;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer;;905854;2B
3517BCA12A;25;RG;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);;905859;51
3517BCA12A;25;RH;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);;905860;52
3517BCA12A;25;RJ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);;905861;53
3517BCA12A;25;RK;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);;905862;54
3517BCA12A;25;RM;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);;907346;50A
3517BCA12A;25;RN;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);;907347;50B
3517BCA12A;25;RP;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à la circulation intracommunautaire (PPE);;907348;55
3517BCA12A;25;RQ;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à l'exportation;;907349;56
3517BCA12A;25;RR;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM);;907350;57
3517BCA12A;25;RS;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité);;907351;58
3517BCA12A;25;RT;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux au taux de 0,5 %;;907352;59
3517BCA12A;25;RU;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité au taux de 0,5 %;;907353;60
3517BCA12A;25;RV;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit de l'Etat (CGI, art. 302 bis ZG);;907354;61
3517BCA12A;25;RW;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit des organismes de sécurité sociale (CSS, art. L137-20);;907355;62
3517BCA12A;25;RX;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);;907356;63
3517BCA12A;25;RY;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en lignes - Enjeux relatifs aux courses de trot (CGI, art. 1609 tertricies);;907357;64
3517BCA12A;25;RZ;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en lignes - Enjeux relatifs aux courses de galop (CGI, art. 1609 tertricies);;907358;65
3517BCA12A;25;SC;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux;;907855;59
3517BCA12A;25;SD;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité;;907856;60
3517BCA12A;25;SE;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris hippiques au profit de l'Etat (CGI, art. 302 bis ZG);;908458;61
3517BCA12A;25;SF;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques au profit des organismes de sécurité sociale (CSS, art. L137-20);;908459;62
3517BCA12A;25;SG;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);;908460;63
3517BCA12A;25;SH;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de métaux précieux;;908451;57
3517BCA12A;25;SJ;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur certaines dépenses de publicité au taux de 1% (CGI, art. 302 bis MA);;908452;33
3517BCA12A;25;SK;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité;;908453;58
3517BCA12A;25;SL;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);;909382;53
3517BCA12A;25;SM;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);;909387;54
3517BCA12A;25;SQ;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 10 % Base HT;;911614;I2
3517BCA12A;25;SR;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 10 % Taxe due;;911615;I2
3517BCA12A;25;SS;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 8,5 % Base HT;;911616;I3
3517BCA12A;25;ST;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 8,5 % Taxe due;;911617;I3
3517BCA12A;25;SU;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 5,5 % Base HT;;911618;I4
3517BCA12A;25;SV;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 5,5 % Taxe due;;911619;I4
